address,name,body_size,prior_level,verdict,verdict_tag,port_location,evidence,source,audit_date
00442170,RunMainGameLoop,991,5,INTENTIONAL,D3D11_BACKEND,td5_game.c:761,"port td5_game_tick mirrors orig 4-state FSM (INTRO/MENU/RACE/BENCHMARK); documented ARCH-DIVERGENCEs for DX::app+0x16C/+0x150 mirror absence and DDraw Lock/blit/Flip benchmark presentation replaced by D3D11 upload",AGENT,2026-05-24
00442560,LoadStaticTrackTextureHeader,260,5,INTENTIONAL,D3D11_BACKEND,td5_asset.c:543,"port td5_asset_init_static_atlas reads static.hed directly from re/assets (no zip archive at runtime); skips DAT_004c3d04 transparency-swap as static.hed shipped in canonicalised form; documented ARCH-DIVERGENCE",AGENT,2026-05-24
00442670,LoadTrackTextureSet,255,4,INTENTIONAL,D3D11_BACKEND,td5_asset.c:2174,"port td5_asset_load_track_textures retains TEXTURES.DAT page-count+type-byte reads but omits static.hed pointer-rebase (+0x400 loop) and dual-texture-set effect-mode branch; GPU upload deferred to load_race_texture_pages — documented ARCH-DIVERGENCE",AGENT,2026-05-24
00442770,LoadRaceTexturePages,1397,5,INTENTIONAL,D3D11_BACKEND,td5_asset.c:2245,"port td5_asset_load_race_texture_pages covers world tpage decode; sky/car-skin (2-car tile)/CARHUB/traffic uploads split across load_environs_pages and LoadRaceVehicleAssets analog; DDraw Lock+stride blit replaced by direct BGRA upload",AGENT,2026-05-24
00442cf0,FindArchiveEntryByName,56,5,FAITHFUL,,td5_asset.c:1371,"port td5_asset_find_entry_by_name does case-insensitive linear scan over 0x40-byte entries via stricmp; orig returns first entry on miss vs port returns NULL — no callers (unused stub) so behavior-equivalent; td5_asset_find_atlas_entry serves runtime callers and returns fallback ptr",AGENT,2026-05-24
004481e1,_heap_alloc,251,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT heap allocator embedded in orig binary; port links MinGW CRT and uses td5_plat_heap_alloc/HeapAlloc wrappers instead",AGENT,2026-05-24
00448248,__lock_fhandle,8,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT internal stdio file-handle lock stub in orig; port uses MinGW CRT equivalent, no port-side port",AGENT,2026-05-24
004482a7,__unlock_fhandle,8,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT internal stdio file-handle unlock stub in orig; port uses MinGW CRT equivalent, no port-side port",AGENT,2026-05-24
004482dd,_controlfp,52,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT _controlfp entry embedded in orig; port calls MinGW CRT _controlfp at main.c:410 (PC=64/RC=DOWN) rather than porting the impl",AGENT,2026-05-24
00448312,__controlfp_internal,21,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT internal helper for _controlfp in orig; toolchain-provided MinGW equivalent used by port, no source-port equivalent",AGENT,2026-05-24
0043fae0,UpdateTireTrackEmitters,136,5,FAITHFUL,,td5_vfx.c:2046,"port td5_vfx_update_tire_track_emitters mirrors orig dispatch on tuning+0x76 (RWD=1/FWD=2/AWD=3); same actor offsets 0x31C/0x320/0x376; gate uses g_td5.paused for orig DAT_004aad60",AGENT,2026-05-24
0043fb70,ReadTrackStaticDataChunk,28,3,INTENTIONAL,ZLIB_REPLACE,td5_asset.c:723,"orig is a 1-line fread callback for the 64KB inflate-stream refill; port collapses streaming into bulk-read in td5_asset_open_archive (ARCH-DIVERGENCE)",AGENT,2026-05-24
0043fb90,ReadCompressedTrackStreamChunk,35,3,INTENTIONAL,ZLIB_REPLACE,td5_asset.c:723,"orig is a fwrite-to-output callback for inflate stream; port uses zlib + bulk-read so no per-chunk callback exists (ARCH-DIVERGENCE)",AGENT,2026-05-24
0043fbc0,DecompressTrackDataStream,190,3,INTENTIONAL,ZLIB_REPLACE,td5_asset.c:723,"orig is a streaming bit-reader pulling bytes from g_zipIoBuffer64K with 64KB refill; port reads central directory whole into malloc'd buffer then parses linearly (ARCH-DIVERGENCE)",AGENT,2026-05-24
0043fc80,ParseZipCentralDirectory,2341,4,INTENTIONAL,ZLIB_REPLACE,td5_asset.c:796,"orig walks CD entries via the 64KB-refill stream-reader (EOCD sig 0x06054B50, CD record sig 0x02014B50, type 0x80000); port td5_asset_open_archive reads whole CD into memory once and parses linearly with byte-faithful ZIP field offsets",AGENT,2026-05-24
00443fb0,NormalizeActorTrackWrapState,57,5,FAITHFUL,,td5_track.c:4186,"orig 0x00443fb0 IDIV g_trackTotalSpanCount + neg-branch add ring_length + +0x82 store all preserved; port-only ring=0 guard documented (frontend reachable pre-bind)",AGENT,2026-05-24
00443ff0,ResolveActorSegmentBoundary,125,5,FAITHFUL,,td5_track.c:4281,"orig 0x00443ff0 sentinel write to +0x82/+0x84 when raw<=ring + jump-entry low/high scan + remap (anchor-low)+raw all preserved; no-match no-touch behavior preserved",AGENT,2026-05-24
00444070,BindTrackStripRuntimePointers,112,5,FAITHFUL,,td5_track.c:1981,"orig 0x00444070 sentinel patches at span[0]=type9 + link_prev=ring-1 and last-span type10 + link_next=0 preserved; field-access refactor vs orig raw-offset stores is semantics-equivalent",AGENT,2026-05-24
004440f0,UpdateActorTrackPosition,4908,5,OVERSIGHT,DA-T2-cascade,td5_track.c:2520,"port cases 1/2/4/8 advance unconditionally; orig 0x004440F0 cases 1/4 have 3-outcome FWD/BACK secondary cross tests on new span (0x0044436d/0x004449c1) — DA-T2 audit pending application per comment",AGENT,2026-05-24
00445450,ComputeActorTrackContactNormal,556,5,FAITHFUL,,td5_track.c:6282,"orig 0x00445450 split into wrapper (contact height) + helper (contact vertices); barycentric math + per-type triangle pick + sub_lane==0/max branches all preserved; documented arch refactor",AGENT,2026-05-24
00443730,PatchModelUVCoordsForTrackLighting,142,5,FAITHFUL,,td5_asset.c:2656,"orig 0x443730 UV remap (uv_w*u+uv_x / uv_h*v+uv_y) inlined in mesh-cmd loop with s_chassis_uv_w/h/x/y; per-cmd page_id patch matches orig 0x44374D semantics",AGENT,2026-05-24
004437c0,ApplyDampedSuspensionForce,302,5,FAITHFUL,,td5_physics.c:2956,"byte-faithful port; sar8_rz mirrors orig CDQ/AND0xFF/SAR8; both axes (pos+vel update, ±0x2000 and ±0x4000 clamps) match orig 0x004437C0-0x004438EA",AGENT,2026-05-24
004438f0,IntegrateVehicleFrictionForces,1018,5,FAITHFUL,,td5_physics.c:2823,"literal port w/ SAR12/SAR10/SAR8_U8 macros; all constants (0x271,0x14C,0x114,400,0x28C,0xAF,0x13,800,±0x800,/0x114) and call to apply_damped_suspension_force match orig",AGENT,2026-05-24
00443cf0,UpdateTrafficVehiclePose,479,5,INTENTIONAL,Y_UP_CONVENTION,td5_physics.c:5679,"port adapts to Y-UP render convention (orig is Y-DOWN); skips orig 4x TransformShortVec3ByRenderMatrixRounded wheel-probe loop (handled separately in refresh_wheel_contacts); roll/pitch formula transcribed",AGENT,2026-05-24
00443ed0,UpdateTrafficActorMotion,216,5,INTENTIONAL,DISPATCHER_CONSOLIDATED,td5_physics.c:1142,"port consolidates UpdateTrafficRoutePlan+UpdateTrafficActorMotion into UpdateVehicleActor slot>=6 branch (route_advance/fwd_checkpoint/segment_edge calls preserved); cVar3==1 scripted branch only partially ported (RefreshScriptedVehicleTransforms missing per camera.c:2688)",AGENT,2026-05-24
004456d0,ComputeTrackTriangleBarycentrics,263,5,FAITHFUL,,td5_track.c:3209,"port collapses 0x4456D0+0x445A70 into shared triangle_height using 0x445A70 recipe (>>12+FPU sqrt to unit 4096); algebraically identical to >>4 raw (LSB rounding only)",AGENT,2026-05-24
004457e0,ComputeActorTrackContactNormalExtended,585,5,FAITHFUL,,td5_track.c:3484,"probe_span_lane_height: byte-faithful 3-way dispatch (sub_lane==0 / max / interior) with per-type triangle selection; diagonal_cross + triangle_height match orig 0x4457E0",AGENT,2026-05-24
00445a70,ComputeTrackTriangleBarycentricsWithNormal,287,5,FAITHFUL,,td5_track.c:3209,"triangle_height: e1/e2 edges + CrossProduct3i + >>12 + ConvertFloatVec3ToShortAnglesB (4096.0f unit + uny==0 sentinel) + plane-equation height; SAR ranges + IDIV match",AGENT,2026-05-24
00445b90,ComputeActorHeadingFromTrackSegment,600,5,FAITHFUL,,td5_track.c:3929,"td5_track_compute_runtime_heading_normal: span_idx+sub_lane read + LUT k_quad_vertex_offsets + track_state[4/5] writeback + 2-level dispatch (LEFT_EDGE class-LUT / RIGHT_EDGE / INTERIOR) matches",AGENT,2026-05-24
00445e30,InterpolateTrackSegmentNormal,217,5,FAITHFUL,,td5_track.c:3369,"td5_track_interpolate_segment_normal: (va-vb)x(va-vc) cross + >>12 SAR + FPU 4096/sqrt unit-normalize + truncate int16 + uny==0->1 sentinel; port-only len_sq==0 guard documented (orig UB)",AGENT,2026-05-24
00448111,__fpmath_init_ret,0,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT helper embedded in orig (0x00448000+ range); port links MinGW CRT — toolchain-provided, not source-port surface",AGENT,2026-05-24
00448112,__cfltcvt_init,55,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT float conversion init in orig 0x448112; port uses MinGW CRT — explicit example in MINGW_CRT class tag",AGENT,2026-05-24
0044814a,__set_new_handler,12,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT new-handler stub in orig 0x44814a; port uses MinGW CRT — explicit example in MINGW_CRT class tag",AGENT,2026-05-24
0044817c,__ftol,38,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT float-to-long convert in orig 0x44817c; port uses MinGW CRT __ftol equivalent — explicit example in MINGW_CRT class tag",AGENT,2026-05-24
004481b5,__nh_malloc,43,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT no-handler malloc in orig 0x4481b5; port uses MinGW CRT malloc — toolchain-provided, no port equivalent needed",AGENT,2026-05-24
00447aa6,InflateProcessStoredBlock,276,3,INTENTIONAL,ZLIB_REPLACE,td5_inflate.c:451,"orig stored-block parser uses g_inflateBitBuffer/g_zipCdReadCursor + InflateRefillInputBuffer; port replaces entire inflate path with zlib (-DTD5_INFLATE_USE_ZLIB) per ARCH-DIVERGENCE doc",AGENT,2026-05-24
00447bbb,InflateProcessFixedHuffmanBlock,134,3,INTENTIONAL,ZLIB_REPLACE,td5_inflate.c:452,"orig builds fixed Huffman lit/dist tables (0x90x8 + 0x70x9 + 0x18x7 + 0x8x8; dist 0x1ex5) then calls Decode; port substitutes zlib",AGENT,2026-05-24
00447c42,InflateProcessDynamicHuffmanBlock,927,3,INTENTIONAL,ZLIB_REPLACE,td5_inflate.c:453,"orig parses dynamic Huffman lengths (HLIT/HDIST/HCLEN) into g_inflateFixedHuffmanLitTable via &DAT_00474f00 code-length order; port substitutes zlib",AGENT,2026-05-24
00447fe2,InflateDecompress,279,3,INTENTIONAL,ZLIB_REPLACE,td5_inflate.c:454,"orig DEFLATE top-level: reads BFINAL/BTYPE then dispatches stored/fixed/dynamic; checks g_zipRunningCrc32 vs g_zipExpectedCrc32; port substitutes zlib inflate()",AGENT,2026-05-24
004480fa,__fpmath_init,22,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT fpmath init: calls __cfltcvt_init + __IsProcessorFeaturePresent_fp + __init_fp_control; port links MinGW CRT which provides its own fpmath init",AGENT,2026-05-24
00442d30,ResampleTexturePageToEntryDimensions,195,3,INTENTIONAL,D3D11_BACKEND,td5_asset.c:3062,"orig 0x442D30 runtime page resampler folded away; port uses PNG pipeline + D3D11 (accepts any dimension) — documented ARCH-DIVERGENCE in asset.c header",AGENT,2026-05-24
00442e00,DecodeArchiveImageToRgb24,925,5,INTENTIONAL,D3D11_BACKEND,td5_asset.c:11,"orig 0x442E00 TGA decoder (types 1/2/9/10 BGR24) replaced by stb_image PNG decoder; port asset pipeline reads .png via td5_asset_decode_png_rgba32",AGENT,2026-05-24
004431c0,LoadTrafficVehicleSkinTexture,119,3,INTENTIONAL,D3D11_BACKEND,td5_physics.c:9844,"orig 0x4431C0 reads skin%d.tga from traffic.zip + DecodeArchiveImageToRgb24; port td5_asset_load_traffic_model loads skin%d PNG via td5_asset_load_png_texture",AGENT,2026-05-24
00443240,GetTrafficVehicleVariantType,61,5,FAITHFUL,,td5_game.c:4721,"orig two-table lookup returns (model==0xe)+1 else 1, 0 if gate fails or idx==4; port td5_game_get_traffic_variant mirrors gate (traffic_enabled, 0..6, !=4) and 0xe→2/1 logic",AGENT,2026-05-24
00443280,LoadRaceVehicleAssets,1194,5,INTENTIONAL,D3D11_BACKEND,td5_asset.c:2501,"orig 0x443280 contiguous himodel allocation + DDraw TGA skin load; port splits into td5_asset_load_vehicle (PNG + 800+slot*2 page) + td5_asset_load_traffic_model + step5b driver in td5_game.c:1410; carparam copy + cardef-seed preserved (td5_physics.c:9789)",AGENT,2026-05-24
00447490,InflateFlushOutputAndUpdateCrc32,101,3,INTENTIONAL,ZLIB_REPLACE,td5_inflate.c:446,"orig hand-rolled inflate CRC32 flush; port collapses to single zlib inflate() call via TD5_INFLATE_USE_ZLIB. Ghidra has [ARCH-DIVERGENCE: ZLIB] header at 0x00447490",AGENT,2026-05-24
004474f6,InflateRefillInputBuffer,11,3,INTENTIONAL,ZLIB_REPLACE,td5_inflate.c:447,"orig inflate input-buffer refill (thunk to ReadTrackStaticDataChunk); port uses zlib's built-in stream input handling. ARCH-DIVERGENCE ZLIB documented",AGENT,2026-05-24
00447502,InflateWriteOutputChunk,24,3,INTENTIONAL,ZLIB_REPLACE,td5_inflate.c:448,"orig inflate output chunk writer (sets g_inflateChunkBytesRequested + ReadCompressedTrackStreamChunk); port uses zlib output stream. ARCH-DIVERGENCE ZLIB",AGENT,2026-05-24
0044751b,InflateBuildDecodeTable,505,3,INTENTIONAL,ZLIB_REPLACE,td5_inflate.c:449,"orig hand-rolled Huffman decode table builder (length+distance extra bits + 0x121 sentinel chains); port uses zlib inflate_table. ARCH-DIVERGENCE ZLIB",AGENT,2026-05-24
00447715,InflateDecodeHuffmanCodes,912,3,INTENTIONAL,ZLIB_REPLACE,td5_inflate.c:450,"orig Huffman code decoder + literal/length/distance copy loop with 32KB sliding window + CRC32 flush; port uses zlib inflate(). ARCH-DIVERGENCE ZLIB",AGENT,2026-05-24
00448512,_fwrite,46,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT _fwrite stub (calls _lock_file/_fwrite_nolock/_unlock_file); port links MinGW CRT and uses libc fwrite directly",AGENT,2026-05-24
00448541,_fwrite_nolock,265,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT _fwrite_nolock buffer-management body (_flag 0x10c/0x108/0x20 + _write/_fputc/_flush); port uses MinGW libc",AGENT,2026-05-24
0044864b,_fopen,48,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT _fopen stub (calls _getstream/_openfile/_unlock_file); port links MinGW CRT and uses libc fopen directly",AGENT,2026-05-24
0044867c,fopen_game,18,3,NOT_PORTED,STDLIB_INLINE,"main.c:927","CRT-bridge wrapper (calls _fopen); audited in batch_56 and listed in main.c:905-935 ARCH-DIVERGENCE CRT collapse manifest",AGENT,2026-05-24
0044868f,fread_game,46,3,NOT_PORTED,STDLIB_INLINE,"main.c:928","CRT-bridge wrapper (calls _lock_file/_fread_nolock/_unlock_file); audited in batch_56 and listed in main.c CRT collapse manifest",AGENT,2026-05-24
004496a8,_ecvt,96,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT float-to-string helper in orig 0x00449xxx CRT range; port links MinGW CRT (no source-port surface)",AGENT,2026-05-24
00449709,__cftoe_internal,193,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT internal cvt-to-exponential helper in orig 0x00449xxx CRT range; port links MinGW CRT",AGENT,2026-05-24
004497cb,_fcvt,84,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT float-to-string helper in orig 0x00449xxx CRT range; port links MinGW CRT (no source-port surface)",AGENT,2026-05-24
00449820,__cftof_internal,166,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT internal cvt-to-fixed helper in orig 0x00449xxx CRT range; port links MinGW CRT",AGENT,2026-05-24
004498c7,_gcvt,146,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT general float-to-string helper in orig 0x00449xxx CRT range; port links MinGW CRT (no source-port surface)",AGENT,2026-05-24
004486be,_fread_nolock,231,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT _fread_nolock in 0x00448xxx CRT range; port links MinGW CRT (uses fread); no port citation of 0x004486be",AGENT,2026-05-24
004487b0,__chkstk,46,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT __chkstk stack-probe helper in 0x00448xxx CRT range; port uses MinGW CRT _chkstk_ms; no port citation of 0x004487b0",AGENT,2026-05-24
004487df,_free,232,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT _free in 0x00448xxx CRT range; port links MinGW CRT (uses free); no port citation of 0x004487df",AGENT,2026-05-24
00448849,__lock_fhandle2,8,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT __lock_fhandle2 file-handle lock helper in 0x00448xxx CRT range; port uses MinGW CRT; no port citation of 0x00448849",AGENT,2026-05-24
004488a1,__unlock_fhandle2,8,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT __unlock_fhandle2 file-handle unlock helper in 0x00448xxx CRT range; port uses MinGW CRT; no port citation of 0x004488a1",AGENT,2026-05-24
004464b0,UpdateAmbientParticleDensityForSegment,162,4,FAITHFUL,,td5_vfx.c:1068,"port td5_vfx_update_ambient_density mirrors orig: env pair walk +0x36 cnt+0x2c clamp 0x80 plus +1/-1 ramp toward target; offsets and semantics preserved",AGENT,2026-05-24
00446560,RenderAmbientParticleStreaks,1291,4,INTENTIONAL,D3D11_BACKEND,td5_vfx.c:1132,"port td5_vfx_render_ambient_streaks collapses D3D3 sprite-template + QueueTranslucentPrimitiveBatch pipeline into D3D11 quad batch; same advect/recycle semantics same recycle bounds (8000/6000/3895)",AGENT,2026-05-24
00446a70,InitializeVehicleWheelSpriteTemplates,1071,4,INTENTIONAL,D3D11_BACKEND,td5_render.c:4430,"port wheel_lookup_static_hed stores only atlas UVs + tex page; orig pre-bakes 4-quad-per-wheel templates into scratch buffers (DAT_004C43B8 / g_wheelHubcapSpriteScratch). D3D3 templates -> per-frame D3D11 stream emission",AGENT,2026-05-24
00446ea0,InitializeWheelPaletteUvTable,85,3,INTENTIONAL,D3D11_BACKEND,td5_render.c:4685,"orig built per-actor UV lookup table g_wheelTireUvTable_u/v (cell stride DAT_0045D5DC) for hubcap sub-tile indexing; port replaces table with per-slot hub_page (800+slot*2+1) + inline UV calc in render_vehicle_wheel_billboards",AGENT,2026-05-24
00446f00,RenderVehicleWheelBillboards,1410,5,INTENTIONAL,D3D11_BACKEND,td5_render.c:4509,"port render_vehicle_wheel_billboards is D3D3->D3D11 ARCH-DIVERGENCE; invariants confirmed: hub spin abs(spd>>14) clamp 3, front_angle=slip_z*-4 rear=slip_x*-4, steering yaw from steering_command>>8, cardef+0x82/+0x84 radius/halfw",AGENT,2026-05-24
00445f10,InitActorTrackSegmentPlacement,281,5,FAITHFUL,,td5_track.c:1318,"port td5_track_init_actor_segment_placement mirrors orig: span_accum/span_high seed at +0x84/+0x86, sub_lane clamp, 4-vertex barycenter (sum<<8)/4 + origin*0x100; rounding /4 equiv to orig sign-bias-then-SAR2",AGENT,2026-05-24
00446030,TransformTrackVertexByMatrix,261,5,FAITHFUL,,td5_physics.c:5843,"port td5_physics_attitude_from_wheels mirrors orig full solver: dz/dx numerators from wcp[1/4/7/10]+sp[0..3] with SHR8, hyp via isqrt, AngleFromVector12; orig param mapping audit at lines 5832-5841",AGENT,2026-05-24
00446140,TransformTrackVertexByMatrixB,123,5,FAITHFUL,,td5_physics.c:6191,"orig B variant writes ROLL only (param_1 = roll short); port dispatches via t2_roll_only gate (lock==5||10) skipping pitch writeback; same per-axis formula confirmed in orig byte-diff audit",AGENT,2026-05-24
004461c0,TransformTrackVertexByMatrixC,124,5,FAITHFUL,,td5_physics.c:6205,"orig C variant writes PITCH only (param_1+4 = pitch short); port dispatches via t2_pitch_only gate (lock==3||12) skipping roll writeback; per-axis formula identical to full solver per orig byte-diff",AGENT,2026-05-24
00446240,InitializeWeatherOverlayParticles,608,4,OVERSIGHT,snow_z_range_off_by_48,td5_vfx.c:1040,"snow Z range port uses rand()%7943 vs orig %0x1f37=7991 (off-by-48); inert because snow rendering is gated off (cut feature) but constant divergence remains. Rain ranges 8000/6000/3895 and -4000/-3000/-1947 match",AGENT,2026-05-24
00448328,__hw_to_abstract_fp,145,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT FPU abstraction helper (hw status flags + RC + PC bits to portable form); port links MinGW CRT which provides equivalents internally",AGENT,2026-05-24
004483ba,__abstract_to_hw_cw,136,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT inverse of __hw_to_abstract_fp (abstract CW back to x87 hw bits); port uses MinGW CRT + main.c:405 _controlfp PC=64 directly",AGENT,2026-05-24
